transcript_id,SRR633516,SRR633540,SRR633541,SRR633544,SRR633545
MSTRG.32181.1,11,6,10,13,9
MSTRG.26368.1,10,4,7,15,12
MSTRG.26369.1,39,25,23,46,34
MSTRG.26370.1,42,21,20,47,45
MSTRG.26371.1,32,22,16,39,34
MSTRG.26372.1,73,51,40,83,86
MSTRG.26373.2,0,2,0,0,0
MSTRG.26373.1,118,71,64,77,73
MSTRG.26374.1,212,118,124,173,174
MSTRG.26375.1,190,137,128,158,140
MSTRG.26376.1,38,16,13,24,19
MSTRG.26377.1,545,417,428,498,469
MSTRG.26378.1,247,154,156,159,162
MSTRG.26378.2,14,8,10,7,7
MSTRG.26379.1,86,55,45,44,36
MSTRG.32201.1,6,0,4,6,0
MSTRG.32202.1,37,26,21,20,24
MSTRG.32203.1,28,13,12,20,15
MSTRG.32204.1,99,58,55,104,94
MSTRG.32205.1,26,14,15,24,16
MSTRG.29372.1,9,5,6,2,0
MSTRG.29372.2,4,0,5,2,0
MSTRG.29373.1,8,8,7,3,3
MSTRG.29374.1,27,15,18,9,10
MSTRG.29375.1,18,13,12,8,9
MSTRG.29376.1,6,3,0,3,3
MSTRG.29377.1,30,19,19,44,35
MSTRG.29378.3,0,0,0,20,21
MSTRG.29378.1,52,28,36,58,47
MSTRG.29378.2,37,19,18,23,25
MSTRG.29379.1,36,29,20,22,15
MSTRG.26024.1,135,72,55,77,72
MSTRG.26025.1,15,10,10,7,5
MSTRG.26026.1,0,0,3,4,3
MSTRG.26027.1,0,0,0,4,0
MSTRG.26028.1,0,5,3,0,6
MSTRG.26029.1,5,0,2,4,3
MSTRG.27512.2,0,4,1,0,4
MSTRG.27511.1,19,13,10,12,13
MSTRG.27512.1,163,115,99,147,158
MSTRG.27512.3,409,225,214,334,329
MSTRG.27513.1,91,46,50,101,92
MSTRG.27514.1,40,28,20,35,43
MSTRG.27515.1,21,8,14,10,5
MSTRG.27516.1,103,62,51,119,108
MSTRG.27517.1,35,26,25,47,49
MSTRG.27518.1,37,14,16,54,47
MSTRG.26148.1,28,15,15,19,15
MSTRG.26149.1,136,88,77,66,57
MSTRG.26150.1,252,178,159,186,154
MSTRG.26150.2,6,2,8,14,12
MSTRG.26151.1,63,35,36,32,29
MSTRG.26152.1,4,7,6,0,0
MSTRG.30118.1,30,18,30,33,29
MSTRG.30119.1,9,7,4,9,6
MSTRG.30120.1,55,40,34,30,28
MSTRG.30121.1,51,32,0,34,26
MSTRG.30122.1,46,32,29,36,32
MSTRG.28569.1,33,20,14,35,25
MSTRG.28570.2,0,33,21,112,6
MSTRG.28570.1,209,95,102,57,159
MSTRG.28571.1,16,7,0,8,9
MSTRG.28572.1,43,35,39,22,16
MSTRG.28573.1,8,7,10,12,8
MSTRG.28574.1,37,16,17,17,15
MSTRG.28574.2,30,17,22,11,15
MSTRG.28575.1,18,8,10,9,7
MSTRG.28576.1,0,0,1,4,3
MSTRG.28577.1,9,7,5,0,7
MSTRG.28578.1,20,11,13,15,16
MSTRG.31103.1,137,110,98,128,134
MSTRG.31104.1,60,37,45,49,64
MSTRG.31105.1,88,58,59,130,100
MSTRG.31106.1,13,11,10,0,0
MSTRG.31107.1,20,9,11,1,0
MSTRG.31061.1,13,10,8,7,5
MSTRG.31062.1,11,0,5,5,0
MSTRG.26499.1,51,34,32,32,27
MSTRG.26500.1,18,14,8,12,8
MSTRG.26501.1,48,8,13,21,9
MSTRG.26501.2,8,16,12,4,14
MSTRG.26502.1,47,35,27,35,32
MSTRG.26503.1,75,47,57,82,70
MSTRG.26504.1,125,79,79,56,42
MSTRG.26505.1,4,2,0,2,1
MSTRG.26506.1,8,4,3,6,4
MSTRG.26461.1,23,12,16,11,11
MSTRG.26462.1,258,175,195,247,221
MSTRG.32961.1,27,9,0,26,26
MSTRG.32961.2,88,78,80,9,7
MSTRG.32962.1,11,9,6,2,2
MSTRG.32963.1,20,15,0,0,0
MSTRG.32963.2,22,0,18,24,18
MSTRG.32964.1,86,62,59,85,112
MSTRG.32965.1,11,6,5,0,8
MSTRG.32966.1,8,7,0,4,0
MSTRG.32967.1,224,147,141,300,257
MSTRG.32968.2,0,12,9,26,26
MSTRG.32968.1,45,7,23,7,11
MSTRG.32969.1,193,110,102,133,131
MSTRG.32970.1,5,4,0,8,9
MSTRG.32971.1,7,6,0,7,10
MSTRG.32972.1,146,84,93,154,126
MSTRG.32973.1,36,23,20,23,12
MSTRG.32974.1,9,6,9,5,0
MSTRG.32975.1,13,0,8,0,7
MSTRG.32975.2,1,5,1,0,1
MSTRG.32976.1,7,4,0,0,3
MSTRG.32977.1,9,7,5,4,5
MSTRG.32978.1,17,11,11,11,0
MSTRG.32979.1,82,54,43,38,37
MSTRG.32980.1,7,8,7,4,5
MSTRG.32981.1,88,57,55,64,55
MSTRG.32982.1,161,82,55,84,72
MSTRG.32982.2,5,8,35,5,10
MSTRG.32438.1,12,7,7,0,0
MSTRG.32439.1,24,16,14,11,0
MSTRG.32440.2,0,2,0,0,3
MSTRG.32440.1,21,16,16,21,18
MSTRG.32441.1,7,0,6,8,9
MSTRG.32442.1,62,50,33,62,61
MSTRG.32443.1,234,161,169,202,209
MSTRG.31063.1,9,5,0,9,8
MSTRG.31064.1,24,14,11,22,18
MSTRG.31065.1,16,11,6,18,13
MSTRG.31066.1,6,0,0,8,0
MSTRG.31067.1,6,3,4,6,4
MSTRG.31068.1,4,2,0,5,0
MSTRG.31069.1,59,36,35,22,29
MSTRG.31070.1,92,61,54,41,37
MSTRG.31071.1,1461,693,568,578,699
MSTRG.31071.2,3372,2250,2182,1946,1623
MSTRG.31984.1,5,4,4,7,5
MSTRG.31985.1,4,3,4,5,5
MSTRG.31986.1,8,0,5,7,6
MSTRG.31987.1,13,8,9,13,11
MSTRG.31988.1,10,8,6,7,8
MSTRG.31989.1,17,13,12,14,19
MSTRG.31990.1,6,4,0,6,7
MSTRG.31991.1,51,38,36,49,37
MSTRG.31992.1,19,15,15,15,15
MSTRG.31992.2,2,0,3,1,0
MSTRG.31993.1,15,10,0,11,15
MSTRG.31994.1,26,19,15,32,24
MSTRG.31995.1,14,12,0,14,13
MSTRG.31996.1,11,4,7,9,9
MSTRG.31997.1,12,11,15,20,17
MSTRG.31997.2,5,2,1,2,0
MSTRG.31998.1,43,29,28,46,41
MSTRG.31999.1,24,23,29,14,32
MSTRG.32000.1,5,0,0,0,0
MSTRG.32001.1,6,0,4,3,0
MSTRG.32002.1,6,3,0,9,5
MSTRG.32003.1,8,0,0,5,7
MSTRG.32004.1,11,5,0,4,8
MSTRG.32005.1,54,20,17,33,22
MSTRG.28442.1,4,7,0,3,4
MSTRG.28443.1,4,2,0,0,2
MSTRG.28444.1,44,38,29,40,51
MSTRG.28445.1,53,34,31,44,41
MSTRG.28953.1,5,6,5,0,5
MSTRG.28954.1,35,26,20,11,13
MSTRG.28956.1,0,6,9,3,0
MSTRG.28955.1,21,12,16,8,6
MSTRG.28957.1,21,13,0,0,8
MSTRG.28958.1,11,9,7,17,18
MSTRG.28960.1,0,0,3,6,0
MSTRG.28961.1,0,0,6,0,11
MSTRG.28959.1,7,10,8,0,8
MSTRG.28962.1,5,5,0,0,5
MSTRG.28963.1,17,11,9,12,12
MSTRG.28964.1,0,3,3,3,5
MSTRG.27709.1,7,0,9,0,0
MSTRG.27710.1,4,3,0,4,0
MSTRG.27711.1,7,4,2,5,5
MSTRG.27712.1,12,5,6,6,5
MSTRG.27713.1,13,3,4,6,6
MSTRG.27714.1,4,4,4,5,4
MSTRG.27715.1,12,7,9,8,8
MSTRG.27716.1,9,7,5,7,8
MSTRG.27717.1,14,7,8,11,13
MSTRG.27718.1,9,5,8,7,6
MSTRG.27719.1,0,0,0,0,4
MSTRG.27720.1,7,0,4,4,0
MSTRG.27721.1,385,217,188,374,315
MSTRG.27722.2,0,0,0,38,0
MSTRG.27722.1,416,217,217,331,353
MSTRG.27723.1,13,5,6,5,5
MSTRG.28256.1,23,15,12,7,9
MSTRG.28257.1,11,4,5,6,7
MSTRG.28258.1,14,13,8,6,0
MSTRG.28259.1,13,10,9,7,6
MSTRG.28260.1,46,31,26,87,78
MSTRG.28261.1,8,5,0,0,0
MSTRG.28262.1,18,12,16,0,0
MSTRG.28263.1,17,9,14,8,11
MSTRG.28264.1,16388,9036,8513,7757,7196
MSTRG.28265.1,32,36,22,26,31
MSTRG.28265.2,35,20,27,0,0
MSTRG.28266.1,5,0,3,0,0
MSTRG.28267.1,4,3,0,0,0
MSTRG.28268.1,494,288,288,322,326
MSTRG.28269.1,72,58,45,30,33
MSTRG.28270.1,15,8,0,6,4
MSTRG.29091.2,0,0,0,0,2
MSTRG.29090.1,126,73,67,101,97
MSTRG.29091.1,113,60,50,95,97
MSTRG.29091.3,49,36,26,50,43
MSTRG.29092.1,106,68,57,91,85
MSTRG.29093.1,8,0,5,8,3
MSTRG.29094.1,9,5,5,9,8
MSTRG.29095.1,15,0,4,10,6
MSTRG.29096.1,14,4,7,10,14
MSTRG.29097.1,93,68,54,148,136
MSTRG.29098.1,96,79,74,38,57
MSTRG.29099.1,20,14,10,9,11
MSTRG.29100.1,94,70,52,76,64
MSTRG.29101.1,116,61,57,60,52
MSTRG.29102.1,127,52,55,58,70
MSTRG.29102.2,2,21,0,0,0
MSTRG.27605.1,386,246,254,342,369
MSTRG.27605.2,89,29,3,137,72
MSTRG.27606.1,293,209,191,242,222
MSTRG.27607.1,7,0,3,0,3
MSTRG.27608.1,14,8,5,0,6
MSTRG.27609.1,51,23,27,32,32
MSTRG.27610.1,130,98,86,111,108
MSTRG.27611.1,9,5,0,9,6
MSTRG.27612.1,102,74,67,64,57
MSTRG.27613.1,8,7,3,0,0
MSTRG.27614.1,167,97,75,136,121
MSTRG.27615.1,26,16,10,15,21
MSTRG.27616.1,17,5,6,7,6
MSTRG.27617.1,29,19,10,17,16
MSTRG.27618.1,0,4,7,0,0
MSTRG.27619.1,80,41,47,41,26
MSTRG.27620.1,21,12,11,11,12
MSTRG.32389.1,28,12,18,12,12
MSTRG.32390.1,98,54,60,47,41
MSTRG.32391.1,159,99,106,57,63
MSTRG.26775.1,17,8,0,5,8
MSTRG.26776.1,15,10,7,5,6
MSTRG.26777.1,20,14,12,7,9
MSTRG.26778.1,28,14,12,18,19
MSTRG.26779.1,30,18,12,16,13
MSTRG.26780.1,10,8,4,12,12
MSTRG.26781.1,0,0,0,4,0
MSTRG.26782.1,92,62,64,89,70
MSTRG.26783.1,22,16,15,13,20
MSTRG.26784.1,41,29,26,31,31
MSTRG.26785.1,14,10,9,7,9
MSTRG.26786.1,66,47,49,60,53
MSTRG.26787.1,16,12,7,11,13
MSTRG.26788.1,30,25,18,26,20
MSTRG.26789.1,50,31,36,59,69
MSTRG.26790.1,31,25,18,26,24
MSTRG.26791.1,11,7,6,13,0
MSTRG.26792.1,13,9,8,14,11
MSTRG.26793.1,12,7,7,11,10
MSTRG.26794.1,5,0,0,2,3
MSTRG.26207.1,19,9,14,15,15
MSTRG.26208.1,6,3,0,8,4
MSTRG.26209.1,800,518,453,487,441
MSTRG.26210.1,170,121,95,169,145
MSTRG.26211.1,263,182,184,69,95
MSTRG.26212.1,35,24,24,19,16
MSTRG.26213.1,23,14,12,8,9
MSTRG.26214.1,26,15,17,11,13
MSTRG.26215.1,4,5,3,5,3
MSTRG.26215.2,44,22,24,22,24
MSTRG.26215.3,4,2,2,1,3
MSTRG.26216.1,32,19,20,22,16
MSTRG.29999.1,24,20,12,28,20
MSTRG.30000.1,16,15,17,27,22
MSTRG.30001.1,7,5,0,6,8
MSTRG.30002.1,54,45,34,52,58
MSTRG.30003.1,889,467,447,893,806
MSTRG.30004.1,511,277,252,501,447
MSTRG.30005.1,13,10,7,7,8
MSTRG.30006.1,8,0,0,4,2
MSTRG.30007.1,7,0,0,0,0
MSTRG.30008.1,55,40,36,28,28
MSTRG.30008.2,24,12,15,15,15
MSTRG.30009.1,65,37,39,47,48
MSTRG.30010.1,51,26,26,33,29
MSTRG.30011.1,82,51,53,49,50
MSTRG.28343.1,18,10,11,13,13
MSTRG.28344.1,6,5,3,0,3
MSTRG.28345.1,8,5,2,7,9
MSTRG.28346.1,4,3,7,0,2
MSTRG.28347.1,46,35,31,32,26
MSTRG.28348.1,45,25,27,28,25
MSTRG.28349.1,16,12,11,11,10
MSTRG.27974.1,9,0,0,0,0
MSTRG.27975.1,22,16,11,7,5
MSTRG.27976.1,14,12,13,5,5
MSTRG.27977.1,52,29,27,22,25
MSTRG.27978.1,231,181,143,167,168
MSTRG.27979.1,145,94,92,84,91
MSTRG.27980.1,17,16,14,9,0
MSTRG.27981.1,51,31,30,24,29
MSTRG.27982.1,18,15,9,10,11
MSTRG.27983.1,17,11,9,6,9
MSTRG.27984.1,12,16,0,8,8
MSTRG.27985.1,107,71,68,56,48
MSTRG.27986.1,6,4,3,0,6
MSTRG.27987.1,15,0,6,5,9
MSTRG.25432.1,31,25,30,32,28
MSTRG.25433.1,6,0,0,5,4
MSTRG.25434.1,69,47,44,52,51
MSTRG.25434.2,3,8,4,4,0
MSTRG.25435.1,12,11,9,14,14
MSTRG.25436.1,127,75,71,103,102
MSTRG.25437.1,40,24,20,40,29
MSTRG.25438.1,12,6,9,11,11
MSTRG.25439.1,30,14,16,26,23
MSTRG.31307.1,6,5,0,11,16
MSTRG.31308.1,13,7,5,13,17
MSTRG.31309.1,22,13,12,20,17
MSTRG.31310.1,19,10,6,18,17
MSTRG.31311.1,55,35,32,56,51
MSTRG.31312.1,169,96,71,121,116
MSTRG.31313.1,8,6,8,12,11
MSTRG.31314.1,13,8,8,13,10
MSTRG.31315.1,26,17,14,19,24
MSTRG.31315.2,47,24,26,42,40
MSTRG.31316.1,168,116,88,163,142
MSTRG.31316.2,19,0,10,24,21
MSTRG.29278.1,11,8,7,8,6
MSTRG.29279.1,69,45,42,38,38
MSTRG.29280.1,25,19,14,17,13
MSTRG.29281.1,8,6,6,0,7
MSTRG.29282.1,68,49,44,48,37
MSTRG.29283.1,25,15,18,13,11
MSTRG.29284.1,45,45,40,37,29
MSTRG.29285.1,202,130,123,92,84
MSTRG.29286.1,124,82,70,104,104
MSTRG.29287.1,168,93,99,216,169
MSTRG.29288.1,19,10,10,12,7
MSTRG.29289.1,13,9,11,10,10
MSTRG.29290.1,18,11,12,8,9
MSTRG.29291.1,10,6,9,9,7
MSTRG.29292.1,21,15,12,24,30
MSTRG.29292.2,1,1,0,3,0
MSTRG.26108.1,124,81,81,123,101
MSTRG.26109.1,293,179,166,229,214
MSTRG.26110.1,28,24,23,24,18
MSTRG.26111.1,51,31,31,36,31
MSTRG.26112.1,77,64,55,36,34
MSTRG.26113.1,62,68,55,41,34
MSTRG.26114.1,46,42,36,50,41
MSTRG.26115.1,477,346,324,489,464
MSTRG.26116.1,7,6,0,7,10
MSTRG.26116.2,7,0,0,6,3
MSTRG.30768.1,7,6,6,5,7
MSTRG.30769.1,18,16,9,14,12
MSTRG.30770.1,8,0,6,0,4
MSTRG.30771.1,32,21,17,18,18
MSTRG.30772.1,9,6,9,7,6
MSTRG.30210.1,15,7,9,12,8
MSTRG.30211.1,22,15,12,11,16
MSTRG.30212.1,42,35,27,33,28
MSTRG.30212.2,95,54,57,49,56
MSTRG.30212.3,29,23,28,24,27
MSTRG.30213.1,15,6,12,8,9
MSTRG.30214.2,0,0,0,4,0
MSTRG.30214.1,19,21,15,7,9
MSTRG.30214.3,15,0,4,1,0
MSTRG.30215.1,9,9,7,5,0
MSTRG.30216.1,42,23,28,12,13
MSTRG.30217.1,56,27,19,34,34
MSTRG.30218.1,89,52,62,75,73
MSTRG.27956.1,0,4,0,0,3
MSTRG.27957.1,0,0,2,4,0
MSTRG.31295.1,31,30,14,25,19
MSTRG.31295.2,7,0,8,0,0
MSTRG.31296.1,23,28,29,22,14
MSTRG.31296.2,5,6,3,5,0
MSTRG.31297.1,4,0,1,3,2
MSTRG.31298.1,13,6,6,3,4
MSTRG.31299.1,7,5,0,0,5
MSTRG.31300.1,65,36,59,0,37
MSTRG.31300.2,60,33,5,45,10
MSTRG.28041.1,197,115,104,135,109
MSTRG.28042.1,173,120,115,324,307
MSTRG.28043.1,58,38,38,57,57
MSTRG.28044.1,5,0,0,0,0
MSTRG.31913.1,90,61,51,52,62
MSTRG.30850.1,18,12,11,14,19
MSTRG.30851.1,4638,3542,3425,3390,3199
MSTRG.30852.1,6,3,0,9,4
MSTRG.30853.1,185,118,114,135,121
MSTRG.30854.1,47,32,31,37,26
MSTRG.30855.2,36,18,21,43,17
MSTRG.30855.1,31,41,26,0,39
MSTRG.30855.3,25,0,4,0,11
MSTRG.30855.4,33,16,14,36,13
MSTRG.30856.1,57,63,49,63,43
MSTRG.30856.2,22,0,4,14,16
MSTRG.30857.1,279,154,162,201,188
MSTRG.30858.1,39,22,24,24,26
MSTRG.30859.1,156,113,96,196,181
MSTRG.27770.1,14,10,10,7,7
MSTRG.27771.1,14,9,11,11,0
MSTRG.27772.1,41,31,27,35,42
MSTRG.27773.1,18,17,11,14,16
MSTRG.27774.1,10,6,5,0,6
MSTRG.27775.1,127,86,69,63,64
MSTRG.29183.1,308,181,156,242,230
MSTRG.29184.1,21,13,11,12,12
MSTRG.29185.1,45,30,25,26,22
MSTRG.29186.1,7,6,7,5,9
MSTRG.29187.1,4,3,0,4,3
MSTRG.29188.1,13,9,8,7,8
MSTRG.29188.2,10,10,10,8,7
MSTRG.29189.1,16,10,14,8,11
MSTRG.29190.1,134,71,89,139,123
MSTRG.29191.1,11,3,3,4,4
MSTRG.29192.1,9,2,4,0,2
MSTRG.29193.1,0,5,0,0,0
MSTRG.29194.1,3,1,4,0,0
MSTRG.29195.1,8,11,4,0,1
MSTRG.29196.1,28,12,16,0,4
MSTRG.29197.1,11,6,8,8,6
MSTRG.29198.1,15,6,5,10,12
MSTRG.29199.1,61,53,47,19,23
MSTRG.29200.1,36,23,20,18,23
MSTRG.29201.1,200,132,125,99,91
MSTRG.25726.1,8,12,12,3,7
MSTRG.25726.2,16,7,4,10,2
MSTRG.25727.1,121,73,80,80,71
MSTRG.25727.2,5,2,1,0,0
MSTRG.25727.3,1,1,2,0,0
MSTRG.25728.1,8,4,3,0,0
MSTRG.25729.1,13,28,26,23,25
MSTRG.25729.2,31,0,0,0,0
MSTRG.25730.1,12,4,5,5,5
MSTRG.25730.2,46,32,31,30,35
MSTRG.25731.1,7,12,7,0,10
MSTRG.25732.1,73,51,40,46,39
MSTRG.32329.1,97,63,65,19,14
MSTRG.32330.1,2,5,0,2,2
MSTRG.32331.1,7,4,6,4,5
MSTRG.32332.1,0,3,4,0,0
MSTRG.32333.1,0,6,0,0,0
MSTRG.32333.2,6,1,0,0,0
MSTRG.32334.1,38,28,25,9,13
MSTRG.32335.1,16,19,17,8,4
MSTRG.32336.1,32,17,15,30,23
MSTRG.32337.1,0,2,0,6,0
MSTRG.32338.1,7,4,5,4,7
MSTRG.32339.1,7,3,3,4,7
MSTRG.32340.1,4,2,2,0,3
MSTRG.32341.1,123,89,72,70,63
MSTRG.29849.1,14,17,12,8,11
MSTRG.29850.1,4,16,3,18,21
MSTRG.29850.2,85,42,56,36,36
MSTRG.29851.1,51,35,32,37,31
MSTRG.29852.1,8,7,3,5,0
MSTRG.29853.1,9,0,0,0,2
MSTRG.29854.1,6,6,7,6,5
MSTRG.29855.1,20,0,8,11,5
MSTRG.29856.1,6,5,6,8,4
MSTRG.29857.1,6,3,0,4,0
MSTRG.29858.1,6,5,6,3,6
MSTRG.29859.1,13,10,6,5,10
MSTRG.29860.1,59,40,37,45,45
MSTRG.29861.1,7,2,2,5,4
MSTRG.29862.1,69,36,35,38,36
MSTRG.28629.1,7,0,6,3,4
MSTRG.28630.1,12,9,5,10,10
MSTRG.28631.1,0,5,0,0,0
MSTRG.28632.1,7,0,4,3,2
MSTRG.28633.1,5,4,6,6,5
MSTRG.28634.1,78,42,50,54,57
MSTRG.28635.1,11,5,5,6,8
MSTRG.28636.1,8,0,0,7,0
MSTRG.28638.1,0,4,0,0,0
MSTRG.28637.1,33,14,18,22,23
MSTRG.28639.1,14,11,10,13,8
MSTRG.28582.1,26,18,21,0,12
MSTRG.28583.1,15,10,6,5,4
MSTRG.28584.1,146,102,87,85,83
MSTRG.28585.1,68,48,43,69,56
MSTRG.28586.1,52,30,23,46,32
MSTRG.28587.1,29,16,13,30,20
MSTRG.28588.1,7,0,7,0,0
MSTRG.28589.1,52,0,0,0,15
MSTRG.28589.2,28,45,8,56,32
MSTRG.28589.3,1,0,8,0,0
MSTRG.28589.4,11,9,32,8,7
MSTRG.28590.1,59,44,30,56,73
MSTRG.28590.2,33,31,33,17,0
MSTRG.28591.1,77,51,43,44,43
MSTRG.28592.1,77,53,46,35,43
MSTRG.28593.1,70,36,33,40,35
MSTRG.28593.2,61,32,38,33,35
MSTRG.28593.3,4,3,0,0,0
MSTRG.28594.1,42,21,24,23,27
MSTRG.28595.1,31,21,16,17,17
MSTRG.28596.1,64,41,38,36,46
MSTRG.28597.1,76,53,49,45,40
MSTRG.26554.1,10,7,5,7,6
MSTRG.26555.1,24,14,12,19,19
MSTRG.26556.1,28,18,13,19,15
MSTRG.26557.1,36,26,27,28,31
MSTRG.26558.1,39,35,24,34,27
MSTRG.26559.1,54,37,32,25,24
MSTRG.26560.1,17,12,8,10,10
MSTRG.26561.1,13,8,11,8,8
MSTRG.26562.1,8,3,0,2,4
MSTRG.26563.1,74,60,39,48,40
MSTRG.26564.1,41,26,21,38,31
MSTRG.26565.1,18,0,14,82,78
MSTRG.26565.2,75,51,43,9,10
MSTRG.26565.3,18,11,0,0,0
MSTRG.26567.1,0,0,18,19,0
MSTRG.26566.1,110,82,72,85,89
MSTRG.26567.2,47,36,13,16,32
MSTRG.31804.1,25,15,16,11,10
MSTRG.31805.1,30,16,16,9,12
MSTRG.31806.1,39,33,23,17,17
MSTRG.31807.1,8,6,7,3,0
MSTRG.31808.1,10,7,9,6,5
MSTRG.31809.1,101,57,56,64,65
MSTRG.31810.1,74,55,53,76,61
MSTRG.31811.1,89,59,60,30,26
MSTRG.31812.1,105,65,67,26,23
MSTRG.31813.1,27,20,17,8,6
MSTRG.31814.1,26,17,15,23,16
MSTRG.31815.1,12,7,4,12,10
MSTRG.31816.1,36,22,25,29,36
MSTRG.31817.1,13,10,11,8,10
MSTRG.31818.1,50,39,26,30,29
MSTRG.31819.1,102155,62014,57602,50703,47700
MSTRG.31820.1,2804,1448,1411,797,733
MSTRG.31821.1,381,244,225,211,193
MSTRG.31822.1,516,303,289,290,242
MSTRG.31823.1,101,74,65,73,72
MSTRG.31824.1,18,10,12,10,10
MSTRG.31825.1,53,34,35,30,35
MSTRG.28674.1,9,4,6,7,5
MSTRG.28675.1,17,9,9,12,13
MSTRG.28676.1,38,31,28,35,27
MSTRG.28677.1,16,12,11,11,10
MSTRG.25563.1,0,5,7,5,0
MSTRG.25561.1,6,8,7,8,10
MSTRG.25562.1,27,22,15,20,21
MSTRG.25564.1,15,10,10,14,13
MSTRG.25565.1,13,9,9,9,12
MSTRG.25566.1,36,17,26,17,19
MSTRG.25567.1,39,24,19,28,28
MSTRG.25567.2,1,2,6,0,0
MSTRG.28350.1,16,12,12,12,12
MSTRG.28351.1,12,9,8,8,6
MSTRG.28352.1,17,14,10,11,6
MSTRG.28353.1,7,5,4,5,5
MSTRG.28354.1,16,15,6,8,10
MSTRG.28355.1,17,0,6,5,6
MSTRG.28356.1,5,0,5,0,0
MSTRG.28357.1,47,34,29,26,28
MSTRG.28358.1,4,3,2,0,2
MSTRG.28358.2,37,24,16,20,23
MSTRG.28359.1,14,9,7,8,5
MSTRG.28360.1,22,17,12,9,4
MSTRG.28362.1,0,5,5,7,0
MSTRG.28361.1,9,5,5,4,3
MSTRG.28363.1,5,0,0,0,5
MSTRG.28364.1,15,16,11,14,6
MSTRG.28365.1,15,8,0,0,6
MSTRG.28365.2,13,11,11,0,3
MSTRG.28366.1,17,0,11,0,0
MSTRG.28367.1,16,13,10,4,6
MSTRG.28368.1,9,9,7,6,5
MSTRG.28368.2,4,2,2,6,7
MSTRG.30291.1,47,22,24,13,15
MSTRG.30292.1,23,9,7,0,5
MSTRG.30293.1,74,48,36,63,54
MSTRG.30294.3,0,1,4,0,7
MSTRG.30294.1,125,94,91,97,86
MSTRG.30294.2,49,33,16,7,4
MSTRG.32444.1,41,21,29,31,26
MSTRG.32445.1,22,17,18,19,20
MSTRG.32446.1,102,69,71,82,69
MSTRG.32447.2,26,14,14,20,22
MSTRG.32447.1,6,5,7,5,5
MSTRG.32448.1,29,13,15,16,12
MSTRG.32449.1,9,5,5,7,6
MSTRG.32450.1,9,5,7,8,8
MSTRG.32451.1,9,5,5,7,6
MSTRG.32452.1,62,44,48,102,81
MSTRG.32453.1,12,10,12,28,20
MSTRG.32082.1,0,9,4,3,7
MSTRG.32083.1,12,10,15,20,21
MSTRG.32084.1,16,10,11,12,10
MSTRG.32085.1,30,20,17,28,21
MSTRG.31459.1,26,14,15,12,8
MSTRG.31460.1,7,6,3,4,3
MSTRG.31461.1,39,22,24,16,13
MSTRG.31462.1,7,5,0,4,0
MSTRG.27541.1,215,126,102,122,120
MSTRG.27541.2,70,54,50,76,67
MSTRG.27542.1,98,60,51,60,59
MSTRG.27543.1,11,5,7,10,12
MSTRG.27544.1,4,5,3,4,8
MSTRG.27545.1,5,0,0,7,5
MSTRG.27546.1,39,22,25,41,31
MSTRG.27547.1,15,7,6,11,6
MSTRG.27548.1,18,13,11,14,10
MSTRG.27549.1,74,61,41,45,41
MSTRG.27550.1,135,94,69,141,139
MSTRG.27551.1,349,221,197,233,232
MSTRG.27552.1,6523,4288,4112,3820,3351
MSTRG.27553.1,19,18,21,13,9
MSTRG.27554.1,11,0,0,6,4
MSTRG.27555.1,8,6,4,7,5
MSTRG.27556.1,7,5,4,5,4
MSTRG.27557.1,16,10,10,0,7
MSTRG.27558.1,14,6,10,6,7
MSTRG.27559.1,18,14,12,14,16
MSTRG.27560.1,8,5,5,5,7
MSTRG.27561.1,64,42,35,91,70
MSTRG.27562.1,35,25,19,33,29
MSTRG.27563.1,19,16,12,15,19
MSTRG.27564.1,26,12,16,23,16
MSTRG.27565.1,40,31,30,10,18
MSTRG.27565.2,10,0,3,10,8
MSTRG.27566.1,29,16,17,30,21
MSTRG.27567.1,11,9,8,0,0
MSTRG.27568.1,8,9,9,5,4
MSTRG.27569.1,38,21,17,56,38
MSTRG.27570.1,58,39,71,78,67
MSTRG.27570.2,55,31,7,101,78
MSTRG.28017.1,103,66,57,165,162
MSTRG.28018.1,126,88,91,195,209
MSTRG.28019.1,181,73,48,6,100
MSTRG.28019.2,251,185,189,211,106
MSTRG.31896.2,0,14,22,0,0
MSTRG.31896.1,46,24,15,39,38
MSTRG.31897.1,56,27,17,39,22
MSTRG.31897.2,1,1,1,1,1
MSTRG.31898.1,527,327,290,334,290
MSTRG.31899.1,37,28,27,17,20
MSTRG.31900.1,50,52,42,24,31
MSTRG.31901.1,40,24,28,20,21
MSTRG.31902.1,108,61,69,43,46
MSTRG.31903.1,9,8,8,19,12
MSTRG.27171.1,69,50,41,63,63
MSTRG.27172.1,3,5,3,3,0
MSTRG.27173.1,25,33,26,19,15
MSTRG.27174.1,75,52,51,83,63
MSTRG.27175.1,0,0,10,5,9
MSTRG.27175.2,0,0,0,11,5
MSTRG.27176.1,18,0,0,11,0
MSTRG.27177.1,8,8,6,0,7
MSTRG.27178.1,28,11,12,12,16
MSTRG.27179.1,12,12,11,10,9
MSTRG.27180.1,34,19,17,16,20
MSTRG.27181.1,7,8,9,4,2
MSTRG.27182.1,77,37,54,27,25
MSTRG.32868.1,14,9,10,8,9
MSTRG.32869.1,33,19,19,17,13
MSTRG.32870.1,145,91,84,93,79
