gene_id,SRR633516,SRR633540,SRR633541,SRR633544,SRR633545
MSTRG.18017|CR936975.1,0,4,0,0,5
MSTRG.18018|scaf1,678,563,374,473,421
MSTRG.18018,355,80,228,149,103
MSTRG.18019|trpm4a,473,286,271,288,288
MSTRG.18020|si:ch73-367p23.2,5609,2735,2531,3380,3082
MSTRG.18022|rcn3,82,63,72,45,31
MSTRG.18021|nosip,111,71,76,49,57
MSTRG.18022,2,0,0,0,2
MSTRG.18023|pax10,57,31,32,45,46
MSTRG.18024|FP236454.2,0,0,0,0,0
MSTRG.18025|FP236454.1,0,0,0,0,0
MSTRG.18026|si:ch73-248e21.1,20,9,9,12,10
MSTRG.18027|tspan4b,80,61,60,36,18
MSTRG.18030|CU459155.1,0,0,0,0,0
MSTRG.18028|unc119.2,12,6,7,0,5
MSTRG.18032|mmp25a,0,0,0,0,0
MSTRG.18027,5,0,0,0,9
MSTRG.18029|si:ch73-248e21.7,14,14,8,0,7
MSTRG.18031|si:ch73-248e21.5,8,6,8,7,4
MSTRG.18033|srrm2,160,96,85,180,202
MSTRG.18034|thoc6,22,0,12,18,16
MSTRG.18035|si:dkey-16l2.16,52,35,34,55,56
MSTRG.18036|rnf25,128,66,70,73,70
MSTRG.18037|kat8,66,48,46,82,86
ENSDARG00000027196|si:dkey-16l2.17,17,10,8,11,7
MSTRG.18038|fus,229,145,153,197,183
MSTRG.18039|setd1a,225,141,137,205,186
MSTRG.18039,0,0,0,5,0
MSTRG.18040|hsd3b7,106,72,68,70,63
MSTRG.18041|tbc1d10b,156,94,94,163,144
MSTRG.18041,14,5,6,9,10
MSTRG.18042|mylpfa,25872,14277,13240,15829,14568
MSTRG.18043|zgc:153733,18,13,10,7,8
MSTRG.18044|cd2bp2,59,36,31,67,55
MSTRG.18045|prr14,105,74,71,85,81
MSTRG.18046|si:dkey-16l2.20,29,13,12,8,9
MSTRG.18047|zgc:162613,21,10,14,8,7
ENSDARG00000053260|zgc:113090,7,4,5,4,0
MSTRG.18048|kat7a,94,64,57,48,45
ENSDARG00000014967|g6pcb,0,0,0,0,0
MSTRG.18049|aoc2,846,657,420,623,546
MSTRG.18049,0,0,151,0,0
MSTRG.18050|nbr1b,345,219,206,256,223
MSTRG.18051|casp6b.1,17,10,9,22,11
MSTRG.18052|casp6a,49,38,26,25,25
ENSDARG00000111315|CT583642.2,0,0,0,0,2
ENSDARG00000101017|CT583642.1,6,0,4,0,0
MSTRG.18053|rarab,134,17,13,150,119
MSTRG.18053,70,105,110,58,72
MSTRG.18054|CABZ01012957.1,0,0,0,0,0
MSTRG.18055|hspb9,45,25,15,19,12
MSTRG.18057|CABZ01012959.1,0,0,0,0,0
MSTRG.18058|mpp2a,165,124,127,91,87
MSTRG.18056|pyya,68,38,43,64,46
MSTRG.18059|si:dkey-283b1.6,26,24,28,19,20
MSTRG.18061|CR396582.1,0,0,0,0,0
MSTRG.18060|abi3a,54,46,30,53,51
MSTRG.18060,10,0,3,6,3
MSTRG.18062|ccdc103,14,0,9,12,7
MSTRG.18063|rpl23,13811,8148,7659,6797,6386
MSTRG.18063|CR396582.3,2,1,1,2,1
ENSDARG00000053460|si:dkey-283b1.7,8,9,4,6,0
MSTRG.18064,37,42,78,303,303
MSTRG.18065|CR396582.2,0,0,0,0,0
MSTRG.18064|gtpbp1,458,237,193,185,168
MSTRG.18066|sgsm3,0,0,215,290,248
MSTRG.18066,349,193,28,0,0
ENSDARG00000110874|ELFN2,57,37,32,24,24
MSTRG.18067|nacc1a,0,0,0,0,0
MSTRG.18067,100,63,58,135,122
MSTRG.18068|ier2a,102,56,70,143,113
MSTRG.18069,15,9,6,3,1
MSTRG.18071,721,132,140,105,81
MSTRG.18071|cacna1aa,195,459,431,328,316
MSTRG.18070,206,158,122,119,99
MSTRG.18073|gtf2f1,236,135,168,187,162
MSTRG.18072,31,0,14,18,27
MSTRG.18072|alkbh7,56,63,28,44,18
ENSDARG00000096248|ighd,0,0,0,0,0
ENSDARG00000096355|ighv1-4,2,1,0,0,3
ENSDARG00000096330|ighj2-5,0,0,0,0,0
ENSDARG00000114780|ighj2-4,0,0,0,0,0
ENSDARG00000096366|ighj2-3,0,0,0,0,0
ENSDARG00000113829|ighj2-2,0,0,0,0,0
ENSDARG00000113286|BX510335.5,0,0,0,0,0
ENSDARG00000114651|BX510335.6,0,0,0,0,0
ENSDARG00000112068|BX510335.3,0,0,0,0,0
ENSDARG00000112596|BX510335.4,0,0,0,0,0
ENSDARG00000110663|BX510335.2,0,0,0,0,0
ENSDARG00000096280|ighz,1,1,0,0,0
ENSDARG00000096292|ighj1-2,0,0,0,0,0
ENSDARG00000096351|ighj1-1,0,0,0,0,0
ENSDARG00000109903|BX649502.12,0,0,0,0,0
ENSDARG00000113852|BX649502.13,0,0,0,0,0
ENSDARG00000093274|si:dkey-204f11.51,0,0,0,0,0
ENSDARG00000096301|ighv1-4,0,0,0,0,0
ENSDARG00000093446|BX649502.7,0,0,0,0,0
ENSDARG00000096418|ighv14-1,0,0,0,0,0
ENSDARG00000096243|ighv1-3,0,0,0,0,0
ENSDARG00000096376|ighv2-3,0,0,0,0,0
ENSDARG00000096372|ighv13-2,0,0,0,0,0
ENSDARG00000096408|ighv11-2,0,0,0,0,0
ENSDARG00000093692|BX649502.8,0,0,0,0,0
ENSDARG00000113059|ighv9-4,0,0,0,0,0
ENSDARG00000092053|BX649502.2,0,0,0,0,0
ENSDARG00000096386|ighv9-3,0,0,0,0,0
ENSDARG00000109214|ighv8-4,0,0,0,0,0
ENSDARG00000093086|BX649502.6,0,0,0,0,0
ENSDARG00000092437|BX649502.4,0,0,0,0,0
ENSDARG00000096357|ighv3-2,0,0,0,0,0
ENSDARG00000096395|ighv11-1,0,0,0,0,0
ENSDARG00000096350|ighv1-2,0,0,0,0,0
ENSDARG00000094596|BX649502.10,0,0,0,0,0
ENSDARG00000096387|ighv1-1,0,0,0,0,0
ENSDARG00000096406|ighv2-1,0,0,0,0,0
ENSDARG00000092540|BX649502.5,0,0,0,0,0
ENSDARG00000113309|ighv9-2,0,0,0,0,0
ENSDARG00000096316|ighv10-1,0,0,0,0,0
ENSDARG00000096430|ighv9-1,0,0,0,0,0
ENSDARG00000114819|ighv8-3,0,0,0,0,0
ENSDARG00000096340|ighv8-2,0,0,0,0,0
ENSDARG00000096303|ighv6-2,0,0,0,0,0
ENSDARG00000096255|ighv8-1,0,0,0,0,0
ENSDARG00000096241|ighv7-1,0,0,0,0,0
ENSDARG00000092135|BX649502.3,0,0,0,0,0
ENSDARG00000096318|ighv5-8,0,0,0,0,0
ENSDARG00000096244|ighv4-3,0,0,0,0,0
ENSDARG00000096326|ighv4-9,0,0,0,0,0
ENSDARG00000095205|BX649502.11,0,0,0,0,0
ENSDARG00000096289|ighv4-8,0,0,0,0,0
ENSDARG00000096342|ighv5-5,0,0,0,0,0
ENSDARG00000096268|ighv4-7,0,0,0,0,0
ENSDARG00000095516|si:dkey-204f11.13,0,0,0,0,0
ENSDARG00000096333|ighv4-6,0,0,0,0,0
ENSDARG00000096308|ighv5-4,0,0,0,0,0
ENSDARG00000096321|ighj2-1,1,0,0,0,1
ENSDARG00000096424|ighv2-2,1,0,0,0,0
MSTRG.18074|aldh3b1,111,78,71,133,144
MSTRG.18075|clpp,258,145,136,318,285
MSTRG.18076|si:dkey-204f11.64,203,139,131,112,71
MSTRG.18077,0,7,0,22,30
MSTRG.18077|BX649502.1,0,0,0,0,0
MSTRG.18077|carm1,808,498,471,410,385
MSTRG.18078,0,0,136,29,63
MSTRG.18078|yipf2,240,162,1,143,96
MSTRG.18079|timm29,151,86,73,132,121
MSTRG.18080|slc25a23b,134,86,72,90,66
MSTRG.18081|znf207a,619,331,351,344,293
MSTRG.18082|tnrc6c1,1533,1019,940,1160,1091
MSTRG.18083|sept9a,416,79,156,146,194
MSTRG.18083,144,252,176,271,201
MSTRG.18084|si:ch211-165d12.4,45,39,27,4,12
MSTRG.18085,0,9,0,0,0
MSTRG.18085|nmrk1,12,4,14,0,0
MSTRG.18086|zgc:163143,22,17,21,13,11
MSTRG.18089|thraa,109,67,79,62,58
MSTRG.18089,0,10,0,0,0
MSTRG.18087|dlx4a,119,70,61,70,76
MSTRG.18088|dusp3b,5,0,0,3,0
ENSDARG00000007654|nsfa,0,0,0,0,0
MSTRG.18090|AL590145.1,0,0,0,0,0
MSTRG.18090|nsfa,1464,877,1115,864,1216
MSTRG.18090,372,307,6,468,38
MSTRG.18091|psmd11a,0,249,0,8,4
MSTRG.18091,354,2,238,464,401
MSTRG.18092,193,129,124,119,97
MSTRG.18092|cdk5r1a,7,14,8,9,10
MSTRG.18093,73,47,41,39,29
MSTRG.18094|itga3a,175,90,105,91,112
MSTRG.18095|BX890565.1,0,0,0,0,0
MSTRG.18094,6,0,0,12,0
MSTRG.18096|ca10b,51,41,41,46,44
MSTRG.18097|BX890590.1,1,1,1,1,1
MSTRG.18098|smarce1,1673,637,500,1035,602
MSTRG.18098,2,513,574,280,613
MSTRG.18099|prkcbb,394,256,202,149,133
MSTRG.18100|cacng3b,196,120,133,153,174
MSTRG.18101|rbbp6,731,459,465,667,609
MSTRG.18102|tnrc6a,8,247,5,638,9
MSTRG.18102,2022,1100,1260,1304,1736
MSTRG.18103|ndufab1b,646,368,366,500,503
MSTRG.18104|rpusd1,27,6,29,22,25
MSTRG.18104,37,27,0,4,0
MSTRG.18105|dctn5,132,91,84,109,112
MSTRG.18106|gng13b,379,261,228,278,243
MSTRG.18107|traf7,326,178,175,216,214
MSTRG.18108|caskin1,654,486,397,580,484
MSTRG.18108,101,7,75,26,88
MSTRG.18109|BX572621.1,0,0,0,0,0
MSTRG.18110|crlf3,295,205,178,220,198
MSTRG.18111,40,0,58,0,0
MSTRG.18111|suz12a,203,150,99,267,252
MSTRG.18112,0,1,3,8,8
MSTRG.18113|dre-mir-193a-1,0,0,0,0,0
MSTRG.18114|dre-mir-365-2,0,0,0,0,0
MSTRG.18115,146,103,101,86,64
MSTRG.18116,23,13,9,10,7
MSTRG.18117,558,410,363,407,281
MSTRG.18117|rab11fip4a,159,27,70,33,85
MSTRG.18120|engase,84,50,48,37,36
MSTRG.18118|coil,38,25,19,41,44
MSTRG.18119|scpep1,465,272,257,211,205
MSTRG.18121|SLC16A3,44,30,30,22,31
MSTRG.18122,588,128,86,155,152
MSTRG.18122|csnk1da,932,861,836,888,867
MSTRG.18123|dus1l,8,3,3,12,13
MSTRG.18123,54,43,39,80,67
MSTRG.18124|gps1,434,283,241,445,414
MSTRG.18125|rac3a,233,161,143,130,145
MSTRG.18126|prkar1aa,1138,666,636,1243,1054
MSTRG.18126,84,96,101,76,80
MSTRG.18127|zgc:86896,2673,1987,1721,1540,1403
MSTRG.18127,718,203,249,225,261
MSTRG.18127|wipi1,110,109,96,92,71
MSTRG.18128,0,0,1,19,37
MSTRG.18128|slc16a6b,76,52,57,187,188
MSTRG.18129|gna13b,256,167,166,164,172
MSTRG.18130|rgs9a,150,326,99,188,72
MSTRG.18130,321,28,178,14,75
MSTRG.18131|cog1,256,131,143,195,163
MSTRG.18132|SMIM22,84,57,37,63,54
MSTRG.18133|rogdi,524,337,303,451,400
MSTRG.18134,0,0,0,358,1
MSTRG.18134|glyr1,607,431,374,259,564
MSTRG.18135|ppl,4874,3049,2851,2217,1933
MSTRG.18136|si:dkeyp-72e1.9,184,113,91,169,152
MSTRG.18137|rrn3,6,0,0,0,0
MSTRG.18137,193,149,115,266,215
MSTRG.18139|pdxdc1,264,178,171,203,154
MSTRG.18138|si:dkeyp-72e1.6,53,31,38,23,21
MSTRG.18139,41,3,0,0,0
MSTRG.18140|si:dkeyp-72e1.7,55,42,39,57,53
MSTRG.18141|gspt1l,2511,1515,1400,1785,1653
MSTRG.18142|myh11b,0,14,0,0,0
MSTRG.18143|nde1,137,73,81,74,75
MSTRG.18144|abcc1,202,169,148,307,265
MSTRG.18144,3,0,0,0,0
MSTRG.18145|abcc6b.1,26,0,0,18,0
ENSDARG00000094901|abcc6b.2,0,12,8,18,24
MSTRG.18146|ramp2,96,89,67,70,61
MSTRG.18147|ezh1,118,3,0,149,4
MSTRG.18147,70,138,107,43,158
MSTRG.18148|AL929523.1,0,0,0,0,0
MSTRG.18149|cntnap1,138,73,85,94,74
MSTRG.18150|PLEKHH3,355,201,198,222,205
MSTRG.18151|CT573704.2,0,0,0,0,0
MSTRG.18151|tubg1,399,237,227,272,245
MSTRG.18152|retreg3,369,251,238,335,331
MSTRG.18153|psmc3ip,27,21,0,18,15
MSTRG.18154|mlx,168,117,101,123,121
MSTRG.18155|fmnl1a,101,54,69,48,68
MSTRG.18156|SRCIN1,353,217,190,232,205
MSTRG.18156,10,14,28,4,6
MSTRG.18157|arf2a,1871,1278,1210,2163,1955
MSTRG.18158|wnt9b,137,113,108,120,121
ENSDARG00000098000|BX640549.1,0,0,0,0,0
MSTRG.18159|gosr2,178,110,105,74,63
MSTRG.18160|gpatch8,1321,1369,1013,644,1195
MSTRG.18160,895,70,256,587,4
MSTRG.18161,42,27,35,14,14
MSTRG.18162,14,22,10,12,8
MSTRG.18163|map3k14a,122,80,60,130,100
ENSDARG00000089129|baxa,0,0,0,0,0
MSTRG.18164|baxa,200,118,126,291,257
MSTRG.18165|CR388062.3,0,0,1,1,0
MSTRG.18165|CR388062.2,0,1,1,0,0
MSTRG.18165,0,1,0,0,2
MSTRG.18165|rps11,9200,5455,5358,4924,4643
MSTRG.18165|CR388062.4,2,0,1,3,2
MSTRG.18166|si:dkey-260c8.8,0,14,5,15,18
MSTRG.18167|asic2,107,61,69,40,55
MSTRG.18168|BX936420.1,0,0,0,0,0
MSTRG.18169|si:dkey-7f16.3,0,0,0,0,0
MSTRG.18167,0,0,0,21,0
MSTRG.18170,0,0,0,70,0
MSTRG.18170|mpp3a,235,150,138,70,140
MSTRG.18171|si:ch211-198m17.1,250,167,133,218,242
MSTRG.18171,3,0,7,3,3
MSTRG.18172,0,0,0,27,73
MSTRG.18172|znf281a,365,225,244,284,184
MSTRG.18173|kcnj19a,38,29,27,24,20
MSTRG.18175|svilc,0,0,0,0,0
MSTRG.18175,768,419,380,393,385
MSTRG.18174|tmem98,40,42,23,32,0
MSTRG.18174,17,0,4,15,19
ENSDARG00000030163|cdk21,0,0,0,0,0
MSTRG.18176,0,0,0,0,68
MSTRG.18177|CR392006.1,0,0,0,0,0
MSTRG.18176|retsat,387,244,197,278,190
MSTRG.18178|RETSAT,48,33,29,21,0
ENSDARG00000089377|si:ch211-232p21.6,0,0,0,0,0
MSTRG.18179|nmt1a,693,491,460,704,631
MSTRG.18180|BX936386.1,0,0,0,0,0
MSTRG.18181|plcd3a,240,124,137,177,155
MSTRG.18181,2,18,6,3,2
MSTRG.18182,940,625,616,788,693
MSTRG.18182|arhgap23a,44,0,0,0,0
MSTRG.18182|CU464118.1,2,10,8,1,0
MSTRG.18183|zgc:100868,392,342,305,1511,1315
MSTRG.18184|zgc:165423,890,523,510,248,254
MSTRG.18185|BX537342.1,21,13,12,10,0
MSTRG.18186|aldoaa,7325,3733,3578,4728,4339
MSTRG.18187|cln3,104,62,76,54,40
MSTRG.18188|prpsap2,209,90,196,145,105
MSTRG.18188,108,122,0,0,26
MSTRG.18189|si:dkey-27o4.1,51,31,33,42,34
MSTRG.18190|BX640398.1,0,0,0,0,0
MSTRG.18191|grapa,21,22,10,19,18
MSTRG.18192|epn2,932,550,510,478,437
MSTRG.18193|b9d1,85,49,45,40,35
MSTRG.18194|cacna1ha,214,175,163,220,180
MSTRG.18195|BX649356.1,0,0,0,0,0
MSTRG.18196|BX649356.2,0,0,0,0,0
MSTRG.18194,62,12,24,22,9
MSTRG.18197|ccdc97,90,60,50,86,61
MSTRG.18198|llgl1,0,0,0,0,0
MSTRG.18198,398,247,248,217,196
MSTRG.18199|myo15aa,189,93,109,74,60
MSTRG.18200|BX649547.1,0,0,0,0,0
MSTRG.18199,6,2,0,0,0
MSTRG.18201|drg2,293,181,163,276,232
MSTRG.18202|gfer,82,38,43,158,142
MSTRG.18202,0,0,16,0,0
MSTRG.18203|syngr3a,548,373,325,363,318
MSTRG.18204,89,87,64,80,87
MSTRG.18205,205,66,34,0,0
MSTRG.18205|znf598,327,256,263,337,291
MSTRG.18206|flii,659,401,373,536,481
MSTRG.18206,12,4,1,2,1
MSTRG.18207|top3a,94,51,55,54,57
MSTRG.18208|smcr8a,96,94,79,103,96
MSTRG.18209|shmt1,533,353,348,390,362
MSTRG.18210|pdap1b,160,131,113,108,112
MSTRG.18211|bud31,296,201,190,284,258
MSTRG.18213|AL928657.2,0,0,0,0,0
MSTRG.18212|cpsf4,49,130,113,29,77
MSTRG.18212,116,6,6,38,0
MSTRG.18214|atp5mf,1677,1208,1111,1463,1313
MSTRG.18215|slc29a4,189,98,111,91,103
MSTRG.18216|AL928657.1,21,18,12,15,13
MSTRG.18217,136,21,14,357,893
MSTRG.18217|tnrc18,1356,922,836,873,358
MSTRG.18218|actb2,92142,54562,50969,35184,32391
MSTRG.18219|fscn1a,1772,1118,1039,1192,1123
MSTRG.18220|rnf216,244,142,138,236,200
ENSDARG00000109826|BX649559.2,0,0,0,0,0
ENSDARG00000096870|uts2r5,2,2,3,1,3
MSTRG.18221|smurf1,148,244,209,227,237
MSTRG.18221,240,0,0,28,15
MSTRG.18222|arpc1a,1163,752,676,1240,1122
MSTRG.18223|arpc1b,390,258,235,172,148
MSTRG.18224,670,378,362,504,469
MSTRG.18224|wipi2,23,37,47,75,48
MSTRG.18225|mmd2a,32,20,17,25,22
MSTRG.18226|ap5z1,115,58,65,41,41
MSTRG.18227,26,26,19,14,17
MSTRG.18228,30,16,20,18,19
MSTRG.18229,34,27,15,29,26
MSTRG.18230,459,300,417,168,66
MSTRG.18230|foxk1,267,164,26,203,310
MSTRG.18231|cyp3c4,120,58,56,50,36
MSTRG.18231,0,32,27,0,0
MSTRG.18232|cyp3c3,0,15,15,0,0
MSTRG.18232,0,0,176,0,0
MSTRG.18231|cyp3c3,265,148,147,28,0
MSTRG.18232|cyp3c1,365,242,69,316,269
MSTRG.18233|sdk1a,237,162,135,132,131
MSTRG.18233,0,1,0,3,2
ENSDARG00000117275|BX537310.2,21,13,13,6,13
ENSDARG00000105854|BX537310.1,0,0,0,0,0
ENSDARG00000097269|si:ch211-222n22.1,0,0,0,0,0
MSTRG.18234|card11,72,55,56,81,54
MSTRG.18235|BX324110.1,0,0,0,0,0
MSTRG.18236|gna12a,225,132,151,247,225
MSTRG.18237|eif3ba,7075,4347,4099,4315,3983
MSTRG.18238|chst12a,56,45,34,30,39
MSTRG.18239|grifin,138,90,98,38,41
MSTRG.18240|lfng,618,414,350,480,483
MSTRG.18241|ttyh3a,616,425,388,547,470
MSTRG.18241,37,0,31,45,2
MSTRG.18242|snx8a,79,58,44,57,33
MSTRG.18243|nudt1,40,24,22,0,0
MSTRG.18244|mrm2,18,10,17,10,11
MSTRG.18245,148,85,110,113,134
MSTRG.18246|BX908797.1,0,0,0,0,0
MSTRG.18249|mafk,56,32,27,36,41
MSTRG.18247|psmg3,96,84,76,58,51
MSTRG.18248|tmem184a,289,175,149,191,187
MSTRG.18250|ints1,714,451,384,392,420
MSTRG.18251|si:dkey-43p13.5,0,3,9,6,7
MSTRG.18251,22,12,0,3,0
MSTRG.18252|micall2a,40,0,28,34,31
MSTRG.18252,0,0,0,2,0
MSTRG.18253|snn,67,47,48,32,40
MSTRG.18255|zfand2a,171,111,119,164,143
MSTRG.18255,0,0,0,11,5
MSTRG.18256|galr2b,55,29,28,43,24
MSTRG.18260|dre-mir-193b,0,0,0,0,0
MSTRG.18261|dre-mir-365-1,0,0,0,0,0
MSTRG.18254|uncx,97,54,68,84,76
MSTRG.18257|axin1,838,518,451,636,617
MSTRG.18257,74,33,88,97,10
MSTRG.18258|CU138533.2,4,2,2,0,3
MSTRG.18259|CU138533.1,9,9,6,8,3
MSTRG.18262|zgc:92162,17,13,14,4,4
MSTRG.18263|zc3h7a,311,210,187,354,330
MSTRG.18264|litaf,209,141,114,119,105
MSTRG.18265|rmi2,50,29,39,25,29
MSTRG.18266|mslna,153,76,101,0,19
MSTRG.18267|BX682557.2,22,4,8,0,0
MSTRG.18267,10,12,9,0,0
MSTRG.18266,3,0,0,0,0
MSTRG.18268|BX682557.1,0,0,0,0,0
MSTRG.18268,34,19,14,0,0
MSTRG.18269|ubfd1,1,0,0,3,0
MSTRG.18269,168,90,96,190,175
MSTRG.18270|BX571715.1,120,86,83,61,46
MSTRG.18270,3,0,0,0,0
MSTRG.18271|il4r.2,34,26,18,38,26
MSTRG.18272|il4r.1,45,35,36,55,44
MSTRG.18273|nsmce1,30,25,21,0,7
MSTRG.18274|kdm8,30,17,14,13,0
ENSDARG00000052648|hs3st4,14,15,0,14,0
MSTRG.18275|hs3st2,28,22,20,16,19
MSTRG.18276|usp31,278,180,185,242,244
MSTRG.18277,1,0,0,0,0
MSTRG.18278,191,131,124,217,207
MSTRG.18279|kctd5a,272,186,186,355,323
MSTRG.18280|pdpk1a,105,65,43,57,78
MSTRG.18280,0,0,30,23,4
ENSDARG00000078649|il21r.2,0,0,0,0,0
ENSDARG00000069961|il21r.1,0,0,5,0,0
MSTRG.18281|ube2ia,377,253,279,319,285
MSTRG.18282,0,0,0,0,6
MSTRG.18282|baiap3,104,66,76,47,38
MSTRG.18283|gpr146,501,340,291,379,338
ENSDARG00000074661|gper1,0,0,0,0,0
MSTRG.18284|h3f3b.1,2576,1810,1711,2108,1816
MSTRG.18285,357,439,277,190,526
MSTRG.18285|unkl,468,140,283,573,187
ENSDARG00000117665|BX323991.1,0,0,0,0,0
MSTRG.18286|igfals,28,19,16,3,2
MSTRG.18287|shisa9b,36,24,25,0,20
MSTRG.18288|mrtfbb,253,149,165,176,161
MSTRG.18289|snrnp25,58,32,37,34,24
MSTRG.18290|polr3k,150,83,105,97,68
MSTRG.18291,95,67,66,85,56
MSTRG.18292,94,68,54,74,61
MSTRG.18293|cdip1,167,72,173,188,170
MSTRG.18293,125,86,0,0,0
ENSDARG00000078180|sc:d0202,0,0,0,0,0
MSTRG.18294|si:ch211-66e2.3,17,12,13,10,0
MSTRG.18295|si:ch211-66e2.5,154,117,95,63,72
MSTRG.18296|tyk2,114,109,105,84,76
MSTRG.18297|raver1,194,127,98,175,177
MSTRG.18299|si:dkey-248g21.1,0,0,0,0,0
MSTRG.18298,0,0,0,0,3
MSTRG.18298|pde4a,380,269,210,227,187
MSTRG.18300|CR385086.1,0,0,0,0,0
MSTRG.18301|prkcsh,749,460,397,487,396
MSTRG.18302,226,203,176,274,219
MSTRG.18303,1736,1090,352,1305,1264
MSTRG.18303|elavl3,788,682,1283,1031,916
MSTRG.18304|CR392045.1,0,0,0,0,20
MSTRG.18304,38,20,23,0,0
MSTRG.18305|qtrt1,84,34,47,74,71
MSTRG.18306|dnm2a,607,412,384,473,407
MSTRG.18307|dre-mir-199-3,2,2,1,1,1
MSTRG.18308|tmed1a,58,46,42,31,30
ENSDARG00000111357|tnfsf14,0,0,0,0,0
MSTRG.18309|ppap2d,231,158,137,94,90
MSTRG.18310,68,52,48,39,37
MSTRG.18312|LO018532.1,0,0,0,0,0
MSTRG.18311|adgrl1a,93,60,58,61,61
ENSDARG00000104027|si:ch211-207b24.4,0,0,0,0,0
MSTRG.18313|fn3krp,32,23,21,19,18
MSTRG.18314|tbcd,199,120,126,98,94
MSTRG.18315|znf750,93,42,50,55,55
MSTRG.18316|metrnla,385,236,240,401,379
MSTRG.18317|atp5pd,2486,1470,1514,1763,1750
ENSDARG00000102668|slc16a5b,10,7,0,3,5
MSTRG.18318|ndel1b,127,93,95,124,118
MSTRG.18319|ARHGAP44,25,16,16,17,14
MSTRG.18319,7,0,0,0,0
MSTRG.18320|hs3st3b1a,58,41,24,31,28
ENSDARG00000114992|BX769173.3,0,0,0,0,0
ENSDARG00000110960|BX769173.1,0,0,0,0,0
ENSDARG00000111935|BX769173.2,2,0,0,0,0
MSTRG.18321|zgc:163083,25,15,16,24,14
MSTRG.18322|zgc:92161,47,28,16,9,0
MSTRG.18323,0,5,0,5,0
MSTRG.18324|BX784040.1,0,0,0,0,0
MSTRG.18323|zgc:112146,217,137,136,92,87
MSTRG.18323|zgc:123284,9,0,0,7,0
MSTRG.18325|trim35-12,71,45,39,29,37
MSTRG.18326,28,25,23,2,6
MSTRG.18327,53,23,27,12,8
MSTRG.18329|BX649515.1,0,0,0,0,0
MSTRG.18328|gipc1,159,108,119,26,16
MSTRG.18330|dnajb1a,104,76,61,101,103
MSTRG.18331|tecra,27,23,24,20,25
MSTRG.18332|samd1a,127,71,72,136,128
MSTRG.18333,279,197,172,219,194
MSTRG.18334,70,60,43,50,47
MSTRG.18335,73,66,60,82,60
MSTRG.18336|prkacaa,637,419,422,530,498
MSTRG.18337|asf1ba,129,82,85,54,68
MSTRG.18338|crb3a,42,39,38,34,25
MSTRG.18339|zgc:153426,2123,1208,1165,700,654
MSTRG.18340|CR394535.1,17,13,12,0,8
MSTRG.18341|CR847514.1,0,0,0,0,0
MSTRG.18341|gcgra,34,29,29,39,28
ENSDARG00000097890|SLC25A10,0,9,0,0,0
MSTRG.18342|mrpl12,386,236,230,410,384
MSTRG.18343|zgc:103625,78,76,52,39,38
MSTRG.18344,468,279,253,452,512
MSTRG.18344|hgs,120,85,77,173,103
MSTRG.18345|cldnk,194,111,111,93,83
MSTRG.18346|btr02,46,24,37,69,57
MSTRG.18346|si:dkey-120c6.5,21,8,13,0,0
MSTRG.18347|rsad1,5,9,10,5,0
MSTRG.18347|epn3a,173,107,102,66,65
MSTRG.18348|rasd2,5,0,3,0,0
MSTRG.18347,1,0,0,0,0
MSTRG.18349|arl16,34,22,22,8,0
MSTRG.18350|gas7a,40,34,28,39,42
MSTRG.18351,29,26,20,10,10
MSTRG.18352|rcvrna,333,235,205,63,49
ENSDARG00000086204|gsg1l2a,8,0,0,0,0
ENSDARG00000097976|CR812464.1,0,0,0,0,0
MSTRG.18353|pmp22a,345,241,211,179,177
MSTRG.18354|cdc42ep4a,43,30,22,26,26
MSTRG.18355|sdk2a,42,36,34,39,28
MSTRG.18356|CR854839.1,83,75,63,33,26
MSTRG.18357|ttyh2l,205,132,135,115,100
MSTRG.18357,18,0,16,9,0
MSTRG.18358|chmp6a,16,12,12,0,0
MSTRG.18359|baiap2a,217,158,124,102,197
MSTRG.18361,282,246,228,299,241
MSTRG.18361|dre-mir-338-3,0,0,0,0,0
MSTRG.18359,36,10,13,114,6
MSTRG.18360,46,20,31,44,26
MSTRG.18361|aatka,126,0,2,0,0
ENSDARG00000099792|BX908776.1,0,0,0,0,0
ENSDARG00000070979|FUT9,0,0,0,0,0
ENSDARG00000074362|FUT9,12,0,0,7,8
ENSDARG00000056062|adgre14,0,0,0,0,0
ENSDARG00000097960|BX511132.1,0,0,0,0,0
ENSDARG00000097993|si:ch211-191c10.1,0,0,0,0,0
ENSDARG00000026313|adgre5a,0,0,0,0,0
ENSDARG00000097138|si:ch211-191c10.3,0,0,2,0,0
MSTRG.18362|si:ch211-241f5.3,8,9,0,0,0
ENSDARG00000078602|ptger1c,0,0,0,0,0
MSTRG.18363,28,0,0,0,48
MSTRG.18363|slc27a1a,207,145,145,153,101
MSTRG.18364|trim35-13,34,27,19,10,8
MSTRG.18365,4,2,1,6,0
MSTRG.18366|si:dkey-210j14.3,51,22,33,13,0
MSTRG.18367|zgc:113210,103,58,57,18,0
MSTRG.18368|si:dkey-210j14.4,89,54,51,69,67
MSTRG.18369|si:dkey-210j14.5,10,11,11,0,0
MSTRG.18370|pgls,54,38,28,43,39
MSTRG.18371|colgalt1,86,40,50,45,46
MSTRG.18372|gmip,95,79,63,68,64
MSTRG.18373|lmx1al,42,34,42,29,31
